 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 02, 2023 
 ==================================================================

 Disk File Name = Target-93-41_Ion-75-35.txt

 Ion = Bromine      [35] , Mass = 75 amu

 Density =  8.5700E+00 g/cm3 = 5.5493E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Nb     41    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/mm       
 See bottom of Table for other Stopping units 

 Ion = Bromine      [35] , Mass = 75 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
  65.00 MeV   1.878E+04  9.664E+01    5.77 um     4395 A      5557 A   
  70.00 MeV   1.915E+04  9.103E+01    6.03 um     4431 A      5619 A   
  80.00 MeV   1.977E+04  8.170E+01    6.54 um     4524 A      5730 A   
  90.00 MeV   2.025E+04  7.422E+01    7.03 um     4609 A      5829 A   
 100.00 MeV   2.061E+04  6.809E+01    7.52 um     4688 A      5918 A   
 110.00 MeV   2.088E+04  6.296E+01    8.00 um     4761 A      6001 A   
 120.00 MeV   2.107E+04  5.860E+01    8.47 um     4831 A      6077 A   
 130.00 MeV   2.121E+04  5.484E+01    8.94 um     4898 A      6150 A   
 140.00 MeV   2.129E+04  5.157E+01    9.41 um     4963 A      6218 A   
 150.00 MeV   2.134E+04  4.870E+01    9.88 um     5026 A      6284 A   
 160.00 MeV   2.159E+04  4.615E+01   10.34 um     5087 A      6346 A   
 170.00 MeV   2.174E+04  4.387E+01   10.80 um     5146 A      6406 A   
 180.00 MeV   2.179E+04  4.182E+01   11.26 um     5203 A      6464 A   
 200.00 MeV   2.187E+04  3.828E+01   12.17 um     5391 A      6575 A   
 225.00 MeV   2.186E+04  3.467E+01   13.31 um     5661 A      6705 A   
 250.00 MeV   2.176E+04  3.171E+01   14.45 um     5920 A      6829 A   
 275.00 MeV   2.161E+04  2.925E+01   15.60 um     6169 A      6948 A   
 300.00 MeV   2.142E+04  2.717E+01   16.76 um     6411 A      7063 A   
 325.00 MeV   2.121E+04  2.538E+01   17.93 um     6649 A      7176 A   
 350.00 MeV   2.098E+04  2.383E+01   19.12 um     6882 A      7287 A   
 375.00 MeV   2.073E+04  2.246E+01   20.31 um     7113 A      7396 A   
 400.00 MeV   2.049E+04  2.125E+01   21.52 um     7341 A      7505 A   
 450.00 MeV   1.999E+04  1.921E+01   23.99 um     8173 A      7720 A   
 500.00 MeV   1.949E+04  1.755E+01   26.52 um     8965 A      7934 A   
 550.00 MeV   1.901E+04  1.616E+01   29.12 um     9727 A      8150 A   
 600.00 MeV   1.855E+04  1.499E+01   31.77 um     1.05 um     8366 A   
 650.00 MeV   1.810E+04  1.399E+01   34.50 um     1.12 um     8585 A   
 700.00 MeV   1.767E+04  1.312E+01   37.29 um     1.19 um     8808 A   
 800.00 MeV   1.687E+04  1.168E+01   43.08 um     1.45 um     9262 A   
 900.00 MeV   1.613E+04  1.054E+01   49.14 um     1.69 um     9733 A   
   1.00 GeV   1.544E+04  9.616E+00   55.47 um     1.92 um     1.02 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0000E-01                eV/Angstrom 
  1.0000E+00                keV/micron   
  1.0000E+00                MeV/mm       
  1.1669E-03                keV/(ug/cm2) 
  1.1669E-03                MeV/(mg/cm2) 
  1.1669E+00                keV/(mg/cm2) 
  1.8020E-01                 eV/(1E15 atoms/cm2)
  1.5800E-04                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
